date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-01 14:56:56,TheRealAlphrita,,0,0,0,"@usa @GOP @potus @fbi @katyperry @FINALLEVEL @icecube @tariqnasheed @WarrenBuffett @CIA @S_C_ @foxnews @CondoleezzaRice @arod @apple @CliveDavis @spike. @SecretaryCarson Filipinos use drugs to be mediums. I used Invega then Abilify. Fanapt takes away the delusions. You hear Right",,@usa @GOP @POTUS @FBI @katyperry @FINALLEVEL @icecube @tariqnasheed @WarrenBuffett @CIA @S_C_ @FoxNews @CondoleezzaRice @AROD @Apple @CliveDavis @spike @SecretaryCarson,,1234130508575059968,https://twitter.com/TheRealAlphrita/status/1234130508575059968
2020-02-26 06:24:01,SiteFocusHQ,,0,0,0,"$VNDA Earnings Intelligence Analysis of recent earnings identified Vanda Pharmaceuticals Incorporated (NASDAQ: VNDA ) business focus on (fanapt,tradipitant), (fanapt,hetlioz), (cash,hetlioz,product) https://www.sitefocus.com/cif/ei/cd_vnda327720200225",,,,1232551877033619456,https://twitter.com/SiteFocusHQ/status/1232551877033619456
2020-02-25 17:22:33,GobesN75,deafcon_meg,1,0,1,"Yeah I’m on day 5 of not taking my fanapt...talk about feeling wonky and thank you VA. ",,,,1232355214117818369,https://twitter.com/GobesN75/status/1232355214117818369
2020-01-23 15:16:58,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're anemic without it. But helplessness never goes away; comfort is ever out of reach.",,,,1220364810568769537,https://twitter.com/dokidokiporo/status/1220364810568769537
2020-01-14 14:43:32,patesalo_e,,0,0,0,"Vanda Pharmaceuticals Wins Key U.S. Supreme Court Patent Ruling on Fanapt® - P&amp;T Community ",,,,1217094906084130818,https://twitter.com/patesalo_e/status/1217094906084130818
2020-01-14 11:59:33,patesalo_e,,0,0,0,"Vanda Pharma prevails in Fanapt patent challenge - Seeking Alpha ",,,,1217053635638489089,https://twitter.com/patesalo_e/status/1217053635638489089
2020-01-14 07:58:04,newsfilterio,,0,0,0,"Vanda Pharmaceuticals Wins Key U.S. Supreme Court Patent Ruling on Fanapt® $VNDA",,,,1216992867425583104,https://twitter.com/newsfilterio/status/1216992867425583104
2020-01-14 06:19:08,FilingSearch,,0,0,0,"#Vanda #pharmaceuticals Wins Key U.S. Supreme Court #Patent Ruling on Fanapt. Vanda Pharmaceuticals Inc announced that the US #SupremeCourt has denied the #Petition for a writ of certiorari filed by #WestWard Pharmaceuticals for #Fanapt. #PressRelease at https://www.filingsearch.com/omp/202001155930/ex",,,#Vanda #pharmaceuticals #Patent #SupremeCourt #Petition #WestWard #Fanapt #PressRelease,1216967968011112451,https://twitter.com/FilingSearch/status/1216967968011112451
2020-01-14 03:56:47,cmencke,,0,1,0,"AwesomeCapital: Vanda Pharma prevails in Fanapt patent challenge https://awesomecapital.blogspot.com/2020/01/vanda-pharma-prevails-in-fanapt-patent.html?spref=tw",,,,1216932146079846401,https://twitter.com/cmencke/status/1216932146079846401
2020-01-13 21:14:14,Briefingcom,,0,1,1,"$VNDA: Vanda Pharma reports win in key US Supreme Court patent ruling on Fanapt http://bit.ly/2te0pHN",,,,1216830841877229568,https://twitter.com/Briefingcom/status/1216830841877229568
2020-01-13 21:05:06,patesalo_e,,0,0,0,"Vanda Pharmaceuticals Wins Key U.S. Supreme Court Patent Ruling on Fanapt® - Yahoo Finance https://yhoo.it/2ReI31q",,,,1216828541704134656,https://twitter.com/patesalo_e/status/1216828541704134656
2020-01-13 19:32:19,pharminews,,0,0,0,"Vanda Pharmaceuticals Wins Key U.S. Supreme Court Patent Ruling on Fanapt® http://zpr.io/tm8r6 #news #pharma #pharmiweb",,,#news #pharma #pharmiweb,1216805192303288322,https://twitter.com/pharminews/status/1216805192303288322
2020-01-13 19:25:21,CrweWorld,,0,0,0,"Vanda Pharmaceuticals Wins Key U.S. Supreme Court Patent Ruling on Fanapt® http://crweworld.com/article/news-provided-by-pr-newswire/1377640/vanda-pharmaceuticals-wins-key-us-supreme-court-patent-ruling-on-fanapt",,,,1216803438681395200,https://twitter.com/CrweWorld/status/1216803438681395200
2020-01-13 19:16:33,patesalo_e,,0,0,0,"Vanda Pharmaceuticals Wins Key US Supreme Court Patent Ruling on Fanapt® - PRNewswire https://prn.to/2TlWzHa",,,,1216801222276943872,https://twitter.com/patesalo_e/status/1216801222276943872
2020-01-13 19:15:59,otcdynamics,,0,0,0,"$VNDA Vanda Pharmaceuticals Wins Key U.S. Supreme Court Patent Ruling on Fanapt® https://www.otcdynamics.com/vnda-vanda-pharmaceuticals-wins-key-u-s-supreme-court-patent-ruling-on-fanapt/?utm_campaign=twitter&amp;utm_medium=twitter&amp;utm_source=twitter",,,,1216801082086690817,https://twitter.com/otcdynamics/status/1216801082086690817
2020-01-13 19:13:33,iluvstocks1,,0,0,1,"$VNDA Vanda Pharmaceuticals Wins Key U.S. Supreme Court Patent Ruling on Fanapt®",,,,1216800470087479298,https://twitter.com/iluvstocks1/status/1216800470087479298
2020-01-13 18:48:50,PunditPatent,,0,0,1,"$VNDA Earlier today, SCOTUS declined to review VNDA's win over Hikma, which found VNDA's patent on FANAPT to be valid. Some good news for VNDA. ",,,,1216794246956683264,https://twitter.com/PunditPatent/status/1216794246956683264
2019-12-31 14:16:23,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're crushed without it. But aversion never goes away; cohesion is ever out of reach.",,,,1212014640370200576,https://twitter.com/dokidokiporo/status/1212014640370200576
2019-12-25 11:16:16,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're anguished without it. But worthlessness never goes away; cognizance is ever out of reach.",,,,1209794988202168323,https://twitter.com/dokidokiporo/status/1209794988202168323
2019-12-21 20:37:01,FollowsCourage,millerdrrebecca,0,0,1,"There are different types of SGAs. If Risperdal causes akasthisia, perhaps Fanapt, Invega, Vraylar, Rexulti, Abilify, Latuda, Saphris, Geodon, Zyprexa, etc a better fit. They each have a slightly different MOA and can't be lumped into just ""SGA"" without looking further.",,,,1208486551061237760,https://twitter.com/FollowsCourage/status/1208486551061237760
2019-11-27 10:16:16,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're coldhearted without it. But apprehension never goes away; orgasm is ever out of reach.",,,,1199633026029883399,https://twitter.com/dokidokiporo/status/1199633026029883399
2019-11-15 16:16:28,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're sore without it. But powerlessness never goes away; enlightenment is ever out of reach.",,,,1195375022342385664,https://twitter.com/dokidokiporo/status/1195375022342385664
2019-11-12 15:29:54,DoomerGroyper,GregStohr,0,0,0,"Sue the manufacturer of Fanapt a prescription anti psychotic med Adam Lanza was taking instead. While a gun will just sit there and not shoot anyone a medication will actively control the takers mind",,,,1194276135955075077,https://twitter.com/DoomerGroyper/status/1194276135955075077
2019-11-07 07:46:45,AlyssaKimmich,,0,0,0,"It's like everyone is just trying to come up with reasons why they're a victim. I have to take Paxil and Fanapt every day or my mind breaks down into paranoia and delusions and I try to kill myself to escape.",,,,1192347641046286336,https://twitter.com/AlyssaKimmich/status/1192347641046286336
2019-11-04 18:53:13,acro_rocks,sandyhook,0,0,0,"GUNS ARE NOT THE PROBLEM Adam Lanza, the 20-year-old Sandy Hook shooter had been prescribed several psychiatric drugs, including Fanapt, a controversial anti-psychotic medicine. https://ssristories.org/the-antipsychotic-prescribed-to-adam-lanza-has-a-troubled-history-all-its-own-business-insider/",,,,1191428199961358345,https://twitter.com/acro_rocks/status/1191428199961358345
2019-10-23 03:15:58,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're dizzying without it. But apprehension never goes away; joy is ever out of reach.",,,,1186843678339452929,https://twitter.com/dokidokiporo/status/1186843678339452929
2019-10-17 00:04:15,SchizoScientist,,1,0,3,"These second-gen drugs are likely more familiar—brand names like Abilify, Saphris, Fanapt, Latuda, Zyprexa, Invega, Seroquel, Risperdal, Geodon. Many don’t have generics. They’re also great baby names. #SchizoChat",,,#SchizoChat,1184621106923233280,https://twitter.com/SchizoScientist/status/1184621106923233280
2019-10-10 19:38:32,Lilly_P0wers,,0,0,0,"They're going to up the dose on my Fanapt to see if that will help the demons be at ease.",,,,1182379909076914180,https://twitter.com/Lilly_P0wers/status/1182379909076914180
2019-10-10 13:00:58,adpharmnet,,0,0,0,"Fanapt for schizophrenia ads on http://Adpharm.net https://ift.tt/2nwlmKV #HealthcareAdvertising #CompetitiveIntelligence",,,#HealthcareAdvertising #CompetitiveIntelligence,1182279858317074433,https://twitter.com/adpharmnet/status/1182279858317074433
2019-10-05 10:15:20,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're sweating without it. But avarice never goes away; cognizance is ever out of reach.",,,,1180426235320684544,https://twitter.com/dokidokiporo/status/1180426235320684544
2019-10-03 13:00:53,adpharmnet,,0,0,0,"Fanapt for schizophrenia ads on http://Adpharm.net https://ift.tt/2nwlmKV #HealthcareAdvertising #CompetitiveIntelligence",,,#HealthcareAdvertising #CompetitiveIntelligence,1179743121313284099,https://twitter.com/adpharmnet/status/1179743121313284099
2019-09-27 13:17:01,biologypartners,Sanctuary_Bio,1,0,2,"I've never seen a Fanapt ad in the US. Canadian skiers must be a target market ; )",,,,1177572855522840577,https://twitter.com/biologypartners/status/1177572855522840577
2019-09-27 12:59:42,Sanctuary_Bio,XBIObserver,2,0,1,"Not as much as in the States but yea Opdivo Eliquis Humira Harvoni top 4 I've noticed A few years ago at a ski trip an ad for Fanapt came on and I literally lmao, friends were like 'i dont get it'",,,,1177568496114257922,https://twitter.com/Sanctuary_Bio/status/1177568496114257922
2019-09-27 05:16:21,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're coldhearted without it. But loneliness never goes away; warmth is ever out of reach.",,,,1177451890772103168,https://twitter.com/dokidokiporo/status/1177451890772103168
2019-09-26 13:00:10,adpharmnet,,0,0,0,"Fanapt for schizophrenia ads on http://Adpharm.net https://ift.tt/2nwlmKV #HealthcareAdvertising #CompetitiveIntelligence",,,#HealthcareAdvertising #CompetitiveIntelligence,1177206227987849217,https://twitter.com/adpharmnet/status/1177206227987849217
2019-09-24 19:31:45,quillcasefiles,,0,0,0,"MEDICAL UPDATE: -- increase dose of fanapt by hour until Wilbur ceases trying to kill other personnel.",,,,1176579997563314177,https://twitter.com/quillcasefiles/status/1176579997563314177
2019-08-31 18:17:06,MmmmPablo,,1,0,0,"By ""going to zero""I don't mean I need an interstices of a med wash. I mean,I'm bottoming out.But it turns out I don't bottom out, I just keep plummeting in freefall, because 12 mg of Risperdal used to be my utmost worst but then I'd stay at 18 mg + Thiothixene, + Haldol + Fanapt.",,,,1167863900810776576,https://twitter.com/MmmmPablo/status/1167863900810776576
2019-08-16 04:05:57,HowdareyouShy,cummings2020,0,0,1,"The list of shooters on SSRI or psychotropic drugs is endless. Almost every shooter , including the Vegas one-(Diazepan), Colorado theater-(Zoloft),( Columbine-(Luvox), Parkland,-(Prozac) Sandy Hook-(Fanapt),Louisville, Kentucky factory-(Prozac) etc..every one on SSRIs!!",,,,1162213884129759232,https://twitter.com/HowdareyouShy/status/1162213884129759232
2019-08-15 16:29:05,JaxDiP,,0,0,0,"2012 Business Insider “more importantly, though, Fanapt is one of a many drugs the FDA pumped out with an ability to exact the opposite desired effect on people: that is, you know, inducing rather... ",,,,1162038510276304898,https://twitter.com/JaxDiP/status/1162038510276304898
2019-08-05 17:02:42,LouiseFeb74,ladiegiz,0,0,1,"Here’s a few I’ve compiled: Eric Harris: Luvox - Columbine James Holmes: Zoloft - Aurora theater Adam Lanza: Celexa, Lexapro, Fanapt - Sandy Hook Nikolas Cruz: Risperidone, Clonidine, Focalin - Parkland Stephen Paddock: diazepam, oxazepam, nordizepam - Las Vegas",,,,1158423092181512197,https://twitter.com/LouiseFeb74/status/1158423092181512197
2019-08-02 01:00:17,SWLifeSciences,,0,1,0,"Led by Sales of HETLIOZ, Vanda Increases Quarterly Revenues by 25%: http://ow.ly/J1Pe50vkwYy Shares of Vanda Pharmaceuticals traded nearly 30% higher after the company released Q2/19 earnings and positive sales trends for both HETLIOZ and Fanapt. $VNDA #healthcare #stocks",,,#healthcare #stocks,1157093728613490689,https://twitter.com/SWLifeSciences/status/1157093728613490689
2019-08-02 00:55:02,SWReports,,0,1,0,"Led by Sales of HETLIOZ, Vanda Increases Quarterly Revenues by 25%: http://ow.ly/nAG450vkwYZ Shares of Vanda Pharmaceuticals traded nearly 30% higher after the company released Q2/19 earnings and positive sales trends for both HETLIOZ and Fanapt. $VNDA #healthcare #stocks",,,#healthcare #stocks,1157092410192801792,https://twitter.com/SWReports/status/1157092410192801792
2019-07-14 15:15:00,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're pathetic without it. But complaisance never goes away; devotion is ever out of reach.",,,,1150423455365550081,https://twitter.com/dokidokiporo/status/1150423455365550081
2019-07-12 13:17:06,dwramzimdmph,Kidfears99,0,0,0,"Good point. Think about asthma. Control inhalers used to be $100 when they were really expensive. Now we’re talking about $300 for the cheapest and as much as $600. Mental health: Fanapt hit the market at retail pricing of $1100 a month.",,,,1149669010331430914,https://twitter.com/dwramzimdmph/status/1149669010331430914
2019-07-08 08:55:03,globalrph,,0,0,1,"(FANAPT® (iloperidone) tablet) has been published on GlobalRPH - ",,,,1148153511630254081,https://twitter.com/globalrph/status/1148153511630254081
2019-06-30 01:38:39,Lilly_P0wers,,0,0,0,"Fanapt does wonders :D",,,,1145144584512659457,https://twitter.com/Lilly_P0wers/status/1145144584512659457
2019-06-28 01:41:18,Khalifist,KoolCashMafia2,1,0,0,"Fanapt. It also causes retrograde ejaculation.... So I can't nut",,,,1144420476325904384,https://twitter.com/Khalifist/status/1144420476325904384
2019-06-16 23:51:52,Lilly_P0wers,,0,0,1,"The Fanapt works great. I've had barely had any problems with the voices the last couple of weeks :D",,,,1140406669282873344,https://twitter.com/Lilly_P0wers/status/1140406669282873344
2019-06-10 17:06:42,AureliusValue,,0,2,5,"$VNDA The Qui Tam describes the lengths Vanda goes to in order to sell a $188k/year orphan drug to the blind to people who can see. Names doctors writing outsized prescriptions and the former manager corroborates alleged Fanapt bribes using copay cards. ",,,,1138130378005389312,https://twitter.com/AureliusValue/status/1138130378005389312
2019-06-06 01:50:47,sylvanguy,KathleenWesterg,2,1,12,"And they want polluted water and air and to let the world burn from a climate emergency, I would recommend Clozapine (Clozaril) Iloperidone (Fanapt) Lurasidone (Latuda) Olanzapine (Zyprexa) Paliperidone (Invega) Quetiapine (Seroquel) Risperidone (Risperdal) Ziprasidone (Geodon)",,,,1136450330533621760,https://twitter.com/sylvanguy/status/1136450330533621760
2019-06-05 23:36:28,Lilly_P0wers,,0,0,0,"Another reason I was miserable was because I was out of Fanapt for a few days.",,,,1136416528012890112,https://twitter.com/Lilly_P0wers/status/1136416528012890112
2019-05-26 08:14:33,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're buoyant without it. But nausea never goes away; amnesty is ever out of reach.",,,,1132560641368252416,https://twitter.com/dokidokiporo/status/1132560641368252416
2019-05-12 03:14:29,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're forbidden without it. But wrath never goes away; comfort is ever out of reach.",,,,1127411698904784901,https://twitter.com/dokidokiporo/status/1127411698904784901
2019-05-08 07:42:15,SalomonFarin,,0,0,0,"Fanapt is estrogenic as are most medications found in a pharmacy.",,,,1126029532228616193,https://twitter.com/SalomonFarin/status/1126029532228616193
2019-05-08 07:41:36,SalomonFarin,,1,0,0,"Not Fanapt which is rarity prescribed because in most people it causes hallucinations and emotional outbursts that lead medical professional into incorrect diagnosis.",,,,1126029365991682049,https://twitter.com/SalomonFarin/status/1126029365991682049
2019-04-25 01:31:15,Lilly_P0wers,,0,0,0,"I get my blood work results tomorrow, and I pick up some more Fanapt because I'm almost out. I like how Fanapt makes me feel, I wonder how long it will last...",,,,1121225124735270912,https://twitter.com/Lilly_P0wers/status/1121225124735270912
2019-04-25 01:27:00,Lilly_P0wers,,0,0,0,"Fanapt works very well :)",,,,1121224053052854273,https://twitter.com/Lilly_P0wers/status/1121224053052854273
2019-04-23 23:41:50,Lilly_P0wers,,1,0,0,"OH!!! I've taken the last of the Latuda tonight. So starting tomorrow I'll just be on Fanapt 8mg :D Then Thursday I have to go to Centerstone to tell the nurse how I am doing and get more samples of Fanapt. Also, I have to see Dr. Donna for my blood work results.",,,,1120835199120629760,https://twitter.com/Lilly_P0wers/status/1120835199120629760
2019-04-23 20:04:28,Lilly_P0wers,,0,0,0,"@LonJLittle Hi, how are you? I'm sorry for everything I have said. I love you &lt;3 I'm back on the Fanapt and it's starting to work, I'm starting to feel normal again. Can you please talk to me? I'm lonely :(",,@LonJLittle,,1120780496106086401,https://twitter.com/Lilly_P0wers/status/1120780496106086401
2019-04-22 17:46:33,Lilly_P0wers,,0,0,0,"Once my body gets back in the rythem of taking Fanapt again, I should be back to normal in the next couple of months :D No need to worry &lt;3 You should give this a read :) https://www.nami.org/Learn-More/Treatment/Mental-Health-Medications/Iloperidone-(Fanapt)",,,,1120383404309139457,https://twitter.com/Lilly_P0wers/status/1120383404309139457
2019-04-20 18:21:12,Lilly_P0wers,,0,0,0,"I can feel myself calming down some. Being on fanapt is making me more calm, because now I'm too afraid to be myself online. I just don't feel like having fun like I was. But, the voices are calming down at least *shurg*",,,,1119667345998471174,https://twitter.com/Lilly_P0wers/status/1119667345998471174
2019-04-11 06:55:54,quillcasefiles,,0,0,0,"MEDICAL UPDATE: -- increase dose of fanapt by hour until Wright ceases metamorphosing into granite.",,,,1116233394042675201,https://twitter.com/quillcasefiles/status/1116233394042675201
2019-03-16 00:47:08,CrowWriting,,0,0,0,"I sat down and wrote 8 pages of text in open office! I haven’t done that much writing in one go in ages!! Thank you Fanapt!",,,,1106718505616007170,https://twitter.com/CrowWriting/status/1106718505616007170
2019-03-10 05:24:40,sajmad,madhukishwar,0,0,0,"Just take any one of the listed medication below mind 3 times a day and relax your : Aripiprazole (Abilify) Asenapine (Saphris) Brexpiprazole (Rexulti) Cariprazine (Vraylar) Clozapine (Clozaril) Iloperidone (Fanapt) Lurasidone (Latuda) Olanzapine (Zyprexa)",,,,1104614021796368387,https://twitter.com/sajmad/status/1104614021796368387
2019-03-07 04:13:54,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're buoyant without it. But terror never goes away; concupiscence is ever out of reach.",,,,1103509051701424128,https://twitter.com/dokidokiporo/status/1103509051701424128
2019-03-06 10:49:53,LivnLifeHARD,,0,0,0,"No joke the medicine fanapt worms for anger issues js me and my wife are getting along way better now",,,,1103246314882678784,https://twitter.com/LivnLifeHARD/status/1103246314882678784
2019-02-19 14:51:17,GecasDe,,0,0,0,"$VNDA 10-K page 100. ""The complaint alleges that the Cmpny violated these laws through the promotion and mrktg of its products Fanapt and HETLIOZ. The complaint seeks among other things, treble damages civil penalties for each alleged false claim, and attorneys fees and costs""",,,,1097871248674222081,https://twitter.com/GecasDe/status/1097871248674222081
2019-02-05 03:13:29,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're sore without it. But grief never goes away; love is ever out of reach.",,,,1092622209334591488,https://twitter.com/dokidokiporo/status/1092622209334591488
2019-01-21 01:31:14,Lilly_P0wers,,0,0,0,"No wonder why Fanapt worked better it actually is meant to treat Schizo, and Latuda is more for mood and thoughts. Damn. ",,,,1087160658637012998,https://twitter.com/Lilly_P0wers/status/1087160658637012998
2019-01-21 01:27:40,Lilly_P0wers,,0,0,0,"ways that the Latuda does. They both helped in some ways, but I'm starting to think the Fanapt helped me more for the Schizo and the Latuda helped with my mood.",,,,1087159763824230400,https://twitter.com/Lilly_P0wers/status/1087159763824230400
2019-01-21 01:27:40,Lilly_P0wers,,1,0,0,"Then this month has been very stressful. So, I'm starting to hear voices again on the regular. I think that's why I slept a lot today. My brain was wore out. All this stuff takes a toll on my brain. Anyways, when I was on the Fanapt I wasn't as bad, but it didn't help in some",,,,1087159762163253255,https://twitter.com/Lilly_P0wers/status/1087159762163253255
2019-01-02 05:19:18,mel4uofa,Nicole_Cliffe,0,0,0,"I’ve taken so many different combos of meds I can’t even remember them all. Right now I take Celexa 40mg, just upped it from 20 and can tell the difference already! In process of switching from trileptal to neurontin and from seroquel to fanapt. Not sure where dosages will land.",,,,1080332684738658305,https://twitter.com/mel4uofa/status/1080332684738658305
2018-12-20 08:13:17,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're buoyant without it. But grief never goes away; climax is ever out of reach.",,,,1075665427659923456,https://twitter.com/dokidokiporo/status/1075665427659923456
2018-12-19 09:02:32,Lilly_P0wers,,0,0,0,"When I was on Fanapt I was doing pretty good but I slept all the time or didn't sleep at all, but since they changed it to Latuda (because of my health insurance) I have been getting worse but felt great. I guess it helped with my depression but not the schizo.",,,,1075315433849397248,https://twitter.com/Lilly_P0wers/status/1075315433849397248
2018-12-14 17:13:29,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're vibrating without it. But apathy never goes away; amnesty is ever out of reach.",,,,1073627047229034496,https://twitter.com/dokidokiporo/status/1073627047229034496
2018-12-07 23:13:28,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're sweating without it. But uselessness never goes away; sunshine is ever out of reach.",,,,1071180922823827456,https://twitter.com/dokidokiporo/status/1071180922823827456
2018-11-23 08:13:16,dokidokiporo,,0,1,0,"Don't forget your fanapt. You're bizarre without it. But wrath never goes away; peace is ever out of reach.",,,,1065880952352714752,https://twitter.com/dokidokiporo/status/1065880952352714752
2018-11-22 19:16:46,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're dizzying without it. But loneliness never goes away; freedom is ever out of reach.",,,,1065685537443520512,https://twitter.com/dokidokiporo/status/1065685537443520512
2018-11-11 06:13:15,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're austere without it. But apoplexy never goes away; cognizance is ever out of reach.",,,,1061502093540909056,https://twitter.com/dokidokiporo/status/1061502093540909056
2018-11-08 19:34:21,thejdc1,5Strat,1,2,0,"Adam Lanza (2012) 27 people shot and killed at Sandy Hook elementary. It was reported Adam Lanza's uncle said the boy was prescribed Fanapt, a controversial anti-psychotic medicine.",,,,1060616534207291392,https://twitter.com/thejdc1/status/1060616534207291392
2018-11-01 07:13:15,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're bigoted without it. But wrath never goes away; confidence is ever out of reach.",,,,1057893313506930688,https://twitter.com/dokidokiporo/status/1057893313506930688
2018-10-31 13:43:20,BioRunUp,,0,1,1,"$VNDA FDA warning letter for FANAPT® ""This webpage is false or misleading in that it presents information about the benefits of Fanapt and Hetlioz, but fails to include any risk information about either drug"" https://www.fda.gov/downloads/Drugs/GuidanceComplianceRegulatoryInformation/EnforcementActivitiesbyFDA/WarningLettersandNoticeofViolationLetterstoPharmaceuticalCompanies/UCM624666.pdf",,,,1057629093456359424,https://twitter.com/BioRunUp/status/1057629093456359424
2018-10-30 21:13:40,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're amateur without it. But sloth never goes away; ecstasy is ever out of reach.",,,,1057380037903683584,https://twitter.com/dokidokiporo/status/1057380037903683584
2018-10-09 05:13:00,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're crushed without it. But loss never goes away; bliss is ever out of reach.",,,,1049528130656976897,https://twitter.com/dokidokiporo/status/1049528130656976897
2018-10-05 05:12:54,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're bigoted without it. But consciousness never goes away; enlightenment is ever out of reach.",,,,1048078553055711232,https://twitter.com/dokidokiporo/status/1048078553055711232
2018-09-30 14:45:20,MmmmPablo,,0,0,0,"Case workers’/hospitals’ bosses are the parents, like my State Hospital Docs warned me;I don’t have NMS (Neuroleptic Malignant Syndrome)!I just liked hammocking to maximall tension my Fanapt painful dystonic cramps with Magnesium Malate. Off them—no pain. It’s still hard to move.",,,,1046410672786034689,https://twitter.com/MmmmPablo/status/1046410672786034689
2018-09-25 17:56:56,TechHelp,Federalist_10,1,0,0,"Keep denying the facts, clear sign you work for a drug company. Adam Lanza on Fanapt ",,,,1044646950430216194,https://twitter.com/TechHelp/status/1044646950430216194
2018-09-25 17:48:54,TechHelp,Federalist_10,1,0,0,"The data is there in each and every report of the school shooter. SSRI's in every case. Adam Lanza - FANAPT",,,,1044644928582766592,https://twitter.com/TechHelp/status/1044644928582766592
2018-09-03 23:24:57,MollyMcHugh,,0,0,0,"This is off-topic but not off-topic... the Sandy Hook shooter Adam Lanza) had been in psychiatric care and prescribed the anti-psychotic med Fanapt. #psychiatry #is #insane My personal share here is that I had... https://www.facebook.com/Bipolar1Survivor/posts/2182121438526455",,,#psychiatry #is #insane,1036756966624780288,https://twitter.com/MollyMcHugh/status/1036756966624780288
2018-08-28 01:17:36,opusipuk,,0,0,0,"http://www.opusip.co.uk/2018/08/27/paul-weiss/ Paul Weiss West-Ward alleged that Vanda's patent on the use of anti-schizophrenia drug Fanapt was invalid becau...",,,,1034248600925208577,https://twitter.com/opusipuk/status/1034248600925208577
2018-08-16 13:18:35,Dana_A_Elfin,,0,0,0,"Win For #Vanda Pharmaceuticals As It Fends Off #Hikma Copy of Schizophrenia Rx #Fanapt ",,,#Vanda #Hikma #Fanapt,1030081386139607046,https://twitter.com/Dana_A_Elfin/status/1030081386139607046
2018-08-15 02:13:00,financialbuzz,,0,0,0,"Vanda Wins Denial of Petition For Rehearing on Fanapt® http://financialbuzz.com/vanda-wins-denial-of-petition-for-rehearing-on-fanapt-1170487",,,,1029551501759283200,https://twitter.com/financialbuzz/status/1029551501759283200
2018-08-14 22:47:47,Briefingcom,,0,0,1,"$VNDA: Vanda Pharma wins Denial of Petition For Rehearing on Fanapt http://bit.ly/2Mdcp4F",,,,1029499857709367296,https://twitter.com/Briefingcom/status/1029499857709367296
2018-08-14 22:19:55,bdailystocks,,0,0,0,"$VNDA Wins Denial of Petition for Rehearing on Fanapt ",,,,1029492842287120384,https://twitter.com/bdailystocks/status/1029492842287120384
2018-08-14 21:18:02,CrweWorld,,0,0,0,"Vanda Wins Denial of Petition For Rehearing on Fanapt® http://crweworld.com/article/news-provided-by-pr-newswire/772503/vanda-wins-denial-of-petition-for-rehearing-on-fanapt",,,,1029477269406797824,https://twitter.com/CrweWorld/status/1029477269406797824
2018-08-14 20:57:51,RazzleTazzleMag,,0,0,0,"Vanda Wins Denial of Petition For Rehearing on Fanapt® http://razzletazzle.com/showbiz-rightnow/vanda-wins-denial-of-petition-for-rehearing-on-fanapt/2018/08/14/",,,,1029472190444576769,https://twitter.com/RazzleTazzleMag/status/1029472190444576769
2018-08-14 20:48:25,Allstocknews,,0,0,0,"$VNDA Vanda Wins Denial of Petition For Rehearing on Fanapt® From our Stock News Alerts App",,,,1029469815675727872,https://twitter.com/Allstocknews/status/1029469815675727872
2018-08-14 20:48:21,stocknewsdotcom,,0,0,0,"$VNDA Wins Denial of Petition For Rehearing on Fanapt https://stocknews.com/news/vnda-wins-denial-of-petition-for-rehearing-on-fanapt/",,,,1029469800676900864,https://twitter.com/stocknewsdotcom/status/1029469800676900864
2018-08-13 02:57:50,CeilingC,,0,0,0,"@vandapharma Fuck all of you for charging $500 a month for Fanapt I hope everyone in your company dies in their sleep and you get replaced",,@vandapharma,,1028838006101295104,https://twitter.com/CeilingC/status/1028838006101295104
2018-08-13 00:12:37,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're sweating without it. But nausea never goes away; bliss is ever out of reach.",,,,1028796429303726080,https://twitter.com/dokidokiporo/status/1028796429303726080
2018-08-07 13:13:12,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're forbidden without it. But loneliness never goes away; joy is ever out of reach.",,,,1026818542430314496,https://twitter.com/dokidokiporo/status/1026818542430314496
2018-08-06 20:43:09,OCDVirgo51,willchamberlain,0,0,0,"Before taking his Fanapt....After taking his Fanapt",,,,1026569386721779715,https://twitter.com/OCDVirgo51/status/1026569386721779715
